Time elapsed in seconds,Controlled Lighting Units Power Usage (moving),All Lighting Units Activated Usage,Controlled Lighting Units Power Usage (Standing still)
279.9495156,62.372567,671.9604953,52.96176767
280.0682995,62.40196995,672.2455766,52.98166225
280.1859767,62.43350424,672.5256024,53.00622572
280.2869096,62.45992765,672.7702409,53.02678295
280.4283074,62.50077321,673.1095956,53.05293843
280.5542554,62.53908561,673.4094804,53.07334991
280.6782991,62.57777092,673.7095757,53.09531692
280.7967597,62.61599482,673.9938811,53.11655563
280.9126908,62.65191859,674.2721158,53.13672972
281.0270477,62.69010815,674.5465723,53.15866796
281.1399262,62.72868357,674.8174807,53.17804604
281.2531409,62.76758786,675.089196,53.20080835
281.3574573,62.80343587,675.3395554,53.22179616
281.4651907,62.83855235,675.5981155,53.24263094
281.5729541,62.87370217,675.8567477,53.26361251
281.6877947,62.91115404,676.1323651,53.28803475
281.7895538,62.9409847,676.376587,53.30845937
281.9180549,62.97382747,676.6849896,53.33264071
282.0342776,62.99898685,676.9639241,53.35177819
282.1561676,63.02602639,677.2564601,53.37393459
282.2763607,63.0473995,677.5449235,53.39657921
282.3822197,63.06972261,677.7989851,53.42062352
282.4967549,63.09581437,678.0738696,53.44124288
282.6126569,63.12090213,678.3520344,53.46248907
282.7094968,63.14221489,678.5844502,53.48380077
282.8266351,63.16935473,678.8655821,53.5047451
282.9398053,63.19542396,679.1347877,53.52538507
283.0556132,63.22384472,679.4151295,53.54586783
283.1714797,63.25201519,679.6932091,53.57002862
283.2892082,63.2838681,679.9757575,53.58899473
283.4035198,63.31626601,680.2501054,53.61201737
283.5147048,63.3479425,680.5147272,53.63095701
283.6265522,63.38066174,680.7829814,53.65196158
283.7383312,63.41289452,681.0536527,53.67440975
283.8498768,63.44573404,681.3213622,53.69318899
283.9760433,63.48237324,681.6241618,53.71549341
284.0884544,63.51359342,681.8915467,53.73417413
284.2032231,63.54524255,682.1693933,53.75685453
284.3134386,63.57530722,682.4339105,53.78191054
284.4304564,63.6064619,682.7147532,53.8040528
284.5492583,63.63800915,682.9998778,53.82328898
284.6492653,63.6674193,683.2398946,53.84935249
284.7748883,63.70352505,683.5389881,53.8724275
284.8987194,63.73658716,683.8381574,53.89383173
285.0163307,63.78130635,684.1208515,53.91793878
285.1165028,63.81529966,684.3612646,53.94024527
285.2280496,63.85325267,684.6289769,53.96079671
285.3474716,63.89406615,684.9131993,53.98154228
285.4662428,63.93478887,685.2006406,54.00348054
285.5793937,63.9757224,685.4722027,54.02868849
285.6913378,64.01652916,685.7384741,54.0508134
285.8058743,64.05819013,686.0157562,54.07277711
285.9126181,64.09605073,686.2719413,54.09693323
286.0222584,64.13264526,686.535078,54.117547
286.1343466,64.17077014,686.8040897,54.1429267
286.2478572,64.20745258,687.0765151,54.16467209
286.3512632,64.23797216,687.3246895,54.18718411
286.4760788,64.26789833,687.624247,54.20885218
286.5938714,64.29114979,687.9069492,54.23691789
286.6976161,64.30992317,688.1559365,54.25866231
286.8033563,64.33184237,688.409713,54.28040042
286.9271754,64.36089775,688.7044762,54.30007416
287.0320179,64.38470427,688.9585008,54.32312958
287.1417241,64.40870912,689.2217957,54.34505832
287.2582115,64.43572698,689.4989638,54.36983175
287.371028,64.46233234,689.772125,54.38932769
287.4868573,64.49139397,690.0477137,54.41299318
287.6016791,64.51997869,690.3256877,54.43546168
287.7192789,64.55158799,690.6055584,54.45534162
287.8203007,64.58065184,690.8503795,54.47601642
287.9450534,64.61659529,691.149786,54.49601878
288.0541434,64.64923674,691.411602,54.51715244
288.1662525,64.68141806,691.6806638,54.53853441
288.2720042,64.7130846,691.9344679,54.5638893
288.3958332,64.74815153,692.2316575,54.58696667
288.519657,64.77890301,692.5288346,54.60988119
288.6233765,64.8031752,692.7777614,54.62990343
288.7361198,64.82904557,693.0483454,54.65427473
288.8339441,64.84917467,693.2831237,54.67547957
288.9446908,64.87420459,693.546515,54.69913576
289.0560302,64.90272657,693.8161303,54.71995009
289.1880217,64.93648991,694.1329099,54.74636126
289.2967576,64.96530247,694.3938761,54.76660396
289.4015244,64.99146061,694.6453164,54.78801135
289.5123848,65.02010466,694.9089797,54.80672009
289.62014,65.04935285,695.1699938,54.82717802
289.7290221,65.0798492,695.4313109,54.8525137
289.8517426,65.10867072,695.7258401,54.87198595
289.9728838,65.13526192,696.014207,54.89620054
290.0770322,65.15754366,696.2665351,54.91733228
290.1997989,65.18223595,696.5611752,54.93794288
290.3136191,65.20250171,696.8343437,54.95912644
290.4153628,65.21936766,697.0785286,54.98395958
290.5221062,65.23893469,697.3347127,55.00723841
290.6469697,65.26266278,697.6343851,55.03015985
290.7597716,65.28021264,697.9051097,55.0552109
290.8744929,65.2980442,698.1804408,55.08075089
290.9870169,65.31603676,698.4504984,55.10067176
291.0977669,65.33267837,698.7162984,55.12085946
291.2056115,65.34819553,698.9751254,55.14244469
291.3033776,65.36148207,699.2097641,55.16655062
291.4141743,65.37720247,699.4756762,55.18944364
291.5258144,65.39317718,699.7436124,55.20947704
291.6318316,65.40837503,699.9980537,55.23221468
291.7405756,65.42084166,700.2590393,55.25525588
291.8514792,65.43049842,700.5228389,55.27379627
291.9730365,65.43353186,700.8169454,55.29668345
292.0798534,65.44339233,701.073306,55.31586994
292.1913621,65.45993187,701.3409269,55.34096496
292.3051156,65.48242963,701.6139353,55.36208735
292.4239501,65.5106134,701.8991381,55.38421441
292.5236701,65.53611103,702.1384661,55.40737864
292.638447,65.56700873,702.4139306,55.42970587
292.7592311,65.6004342,702.7038125,55.45113629
292.8957181,65.64080689,703.0289765,55.47235686
292.9917672,65.67267004,703.2618991,55.49657441
293.1085617,65.71396474,703.5422059,55.52123279
293.2230957,65.75464459,703.8170875,55.54066995
293.3268908,65.79348346,704.0661958,55.56369954
293.4426906,65.83449056,704.3441153,55.58507855
293.5445528,65.87341628,704.5885846,55.61023642
293.6712817,65.92500465,704.8927339,55.63352415
293.7758193,65.96618783,705.1436242,55.65391419
293.8826183,66.00401321,705.3975614,55.67625661
293.9975983,66.04047609,705.6758938,55.69496123
294.1040774,66.07328258,705.9314436,55.72161399
294.2109012,66.10718166,706.1878207,55.7464106
294.3356941,66.1436747,706.4873237,55.77007161
294.4594799,66.17647367,706.7844096,55.79028407
294.5733326,66.197468,707.0576561,55.81292215
294.6999768,66.22048483,707.3616022,55.83675766
294.8095004,66.237705,707.6244588,55.85738943
294.9383012,66.26349753,707.9335807,55.88237291
295.0561277,66.29165109,708.2163643,55.90566242
295.1718826,66.31913207,708.4941761,55.92678031
295.29069,66.3481406,708.7793138,55.94794793
295.4151969,66.37842014,709.0781304,55.9701144
295.5346223,66.40935424,709.3647514,55.99509202
295.6507321,66.44226609,709.6434149,56.01762826
295.766502,66.47498171,709.9212626,56.04168753
295.8663906,66.50410783,710.1609953,56.06657735
295.979713,66.5376458,710.432969,56.08644116
296.0958904,66.57260111,710.7117948,56.10781714
296.2047545,66.60630716,710.9730686,56.13054715
296.313167,66.64004565,711.2332586,56.15324154
296.4121905,66.67044912,711.470915,56.17704821
296.5290384,66.7054294,711.75135,56.19823448
296.6375344,66.73614308,712.0093344,56.22229217
296.7553103,66.76985423,712.2944026,56.2446064
296.8553982,66.79644387,712.5346135,56.2682562
296.9708122,66.82523976,712.8116071,56.29089944
297.0706897,66.84623878,713.0513131,56.31607885
297.179458,66.86650992,713.312357,56.33896636
297.2910985,66.88439808,713.5802942,56.36058695
297.4001041,66.89581084,713.8419077,56.38380236
297.5154519,66.91445896,714.1187424,56.40590054
297.6292948,66.93845708,714.3919654,56.42880181
297.7293792,66.96346938,714.6321679,56.45019993
297.8453321,66.99520231,714.9104549,56.4715555
297.961657,67.02719333,715.1896346,56.49633788
298.0784618,67.06083213,715.4699662,56.51863995
298.1942736,67.09339766,715.7479145,56.54078007
298.3140121,67.13170864,716.0352869,56.56575149
298.4158028,67.16711235,716.2771829,56.58581675
298.5364244,67.20829018,716.5690764,56.60816046
298.6315096,67.24264819,716.7972809,56.63181601
298.7481104,67.28376659,717.0771228,56.65166248
298.8649447,67.32710673,717.3575251,56.67751777
298.964456,67.36606582,717.5939506,56.69947663
299.0791901,67.41067057,717.8717141,56.7214166
299.1960407,67.45136577,718.1521555,56.74148022
299.3038267,67.48533152,718.4084494,56.76399658
299.415509,67.51992537,718.6788794,56.78630813
299.5294148,67.55550058,718.9522534,56.80700589
299.632098,67.58381727,719.198693,56.82596383
299.750601,67.61444835,719.4831002,56.84950986
299.8614606,67.63533504,719.7491633,56.87393419
299.9692628,67.65413962,720.0078886,56.89486804
300.0827948,67.67386594,720.2803654,56.91793584
300.1847827,67.69279399,720.5251363,56.94113908
300.2885441,67.71320472,720.7741637,56.9666886
300.4072626,67.73581262,721.0590881,56.98743437
300.5101323,67.75533682,721.3059754,57.00643741
300.631324,67.77640734,721.5968354,57.03008291
300.7528736,67.79925218,721.8861528,57.05499558
300.8504011,67.81899086,722.1226205,57.07845235
300.9672165,67.84292422,722.4029774,57.1013771
301.0787484,67.86579155,722.670654,57.12467885
301.1794764,67.88618965,722.9124012,57.14430573
301.2972947,67.91111373,723.1951651,57.16752017
301.4118731,67.93586309,723.4701533,57.19194434
301.5264503,67.96038261,723.7451386,57.21084969
301.6336573,67.9813111,724.0024354,57.23373739
301.7455359,68.00426231,724.270944,57.25609821
301.8526022,68.02682806,724.5279031,57.28055663
301.9707459,68.05228114,724.811448,57.3021186
302.0874986,68.07743961,725.0916545,57.32356686
302.2042862,68.10501223,725.3719447,57.34648635
302.3201741,68.13579867,725.6500757,57.36525817
302.4379292,68.16975114,725.9326879,57.38636553
302.5564326,68.20228876,726.2170961,57.40721432
302.6841515,68.23629929,726.5236214,57.43101235
302.79497,68.26818756,726.7895858,57.45200653
302.904766,68.30180317,727.0506946,57.47597859
303.0185314,68.3389073,727.3261332,57.49734503
303.1196704,68.37015104,727.5688668,57.51951034
303.2291594,68.40408608,727.8316404,57.54121398
303.3499071,68.44318887,728.1214349,57.56359314
303.4734111,68.48317439,728.4154438,57.58982626
303.5750919,68.51238754,728.6618784,57.61349803
303.6909499,68.545444,728.9399376,57.63411239
303.7870623,68.57281186,729.1706074,57.65719968
303.9054866,68.60552897,729.4548257,57.67933044
304.0225184,68.63635652,729.735702,57.70425506
304.140096,68.66423297,730.0178882,57.72431463
304.2528667,68.68848034,730.2861074,57.74740281
304.3657097,68.71142407,730.5593611,57.76896066
304.4814745,68.7314475,730.8347959,57.79145585
304.5959682,68.74911046,731.1119815,57.81341574
304.7077344,68.76210995,731.3802204,57.83681688
304.8194933,68.77716799,731.6484418,57.86295395
304.9300411,68.7941053,731.9137565,57.88491456
305.0383489,68.81257642,732.1736952,57.90668811
305.1598642,68.83076226,732.4629302,57.92746847
305.2566818,68.84689049,732.6976942,57.95315623
305.3811262,68.86885642,732.9963607,57.97358597
305.4919759,68.88737063,733.2624,57.99689997
305.6127249,68.90473198,733.5521976,58.01765968
305.7346586,68.92277792,733.8448385,58.03825201
305.8472715,68.94055418,734.1127068,58.05764983
305.9440566,68.95679752,734.3473937,58.07978205
306.0589468,68.97438932,734.6231302,58.10204633
306.1641733,68.99130841,734.8756738,58.12362761
306.2861304,69.01439764,735.1683708,58.1459311
306.3946584,69.03842275,735.428838,58.16725072
306.5217555,69.07009159,735.733871,58.18846981
306.6416505,69.10043392,736.021619,58.20905382
306.7469164,69.12532253,736.2742572,58.23138614
306.8570121,69.15358741,736.5384869,58.25349969
306.9727683,69.1858423,736.8163018,58.27977729
307.0786479,69.21698089,737.0704128,58.30285289
307.1834057,69.24724501,737.3218315,58.32215069
307.2999906,69.28138741,737.6016353,58.34523079
307.4177688,69.31724029,737.884303,58.37187405
307.5406513,69.35301021,738.179221,58.39552689
307.6523812,69.38468337,738.4449689,58.41665084
307.7610516,69.41476656,738.7081817,58.44056108
307.8738839,69.44722711,738.9789792,58.46318274
307.9906998,69.4804876,739.2569357,58.48459502
308.1083766,69.51091042,739.5417617,58.50865283
308.2139012,69.53717339,739.7950207,58.53324688
308.3310233,69.56256184,740.0761138,58.55517629
308.4293714,69.58311872,740.3121492,58.57711312
308.5483491,69.61163624,740.5976957,58.60113324
308.6510495,69.63750917,740.8441766,58.62304164
308.7729386,69.66932362,741.1367105,58.64490561
308.8926057,69.70099403,741.4239115,58.66890507
308.9964979,69.72865234,741.6732528,58.69133346
309.115902,69.76356809,741.9598226,58.71401155
309.2345452,69.80092783,742.2445663,58.73594874
309.353475,69.83732359,742.5275942,58.758284
309.4681604,69.87461143,742.8052428,58.77891634
309.5781026,69.90858275,743.0691041,58.80068516
309.7045073,69.94909181,743.3724754,58.8222253
309.8275323,69.9884943,743.6677354,58.84511742
309.9311889,70.02010754,743.9165112,58.86576663
310.0501863,70.05254974,744.202105,58.88592302
310.163838,70.08067511,744.474869,58.9052103
310.276427,70.10817276,744.7450826,58.92982575
310.3931727,70.13250717,745.0252723,58.95264892
310.4929839,70.16055994,745.2648192,58.97447115
310.6082209,70.18418604,745.541388,58.99545539
310.7182286,70.20711745,745.8054065,59.0157083
310.8281251,70.23328492,746.0691581,59.03747607
310.9281402,70.25940976,746.3091943,59.05719771
311.0526748,70.29472771,746.6080774,59.08129924
311.1634702,70.3266969,746.8715856,59.10193553
311.2882742,70.36056363,747.1735159,59.1244276
311.4080435,70.39530559,747.4609622,59.14807649
311.5132281,70.42829979,747.7134053,59.16947805
311.6173038,70.4627197,747.963187,59.19096772
311.7382102,70.50076045,748.2533623,59.21651081
311.8549509,70.53686807,748.5311484,59.23787082
311.9705586,70.57467809,748.8109985,59.25813086
312.0906183,70.61354473,749.0991418,59.28237937
312.1962224,70.64314325,749.3525916,59.3052864
312.3120423,70.67146235,749.6305594,59.32581991
312.4138348,70.69588452,749.8725038,59.34985033
312.5243133,70.72196864,750.1400098,59.37345055
312.6331586,70.74493408,750.3988378,59.39471181
312.7576586,70.76782821,750.6976368,59.41415768
312.8737517,70.7894478,750.9786619,59.43628886
312.9825906,70.81267168,751.2398753,59.45861264
313.0872698,70.83776726,751.4911054,59.48077805
313.1981007,70.86714259,751.7570995,59.50264894
313.3059367,70.89767253,752.0159059,59.52478679
313.4156536,70.92941164,752.2792265,59.54811543
313.5391122,70.9631079,752.5731264,59.57100224
313.6569387,70.99665506,752.8583107,59.5928543
313.7776838,71.03295644,753.1456985,59.61444086
313.8824703,71.06668134,753.3995866,59.63482105
314.0003857,71.10279311,753.6825835,59.65662159
314.114037,71.13676639,753.9553466,59.68027847
314.2198515,71.16967462,754.2093014,59.70165264
314.3229637,71.20024588,754.4567707,59.72676878
314.4320519,71.23197595,754.7185824,59.74777534
314.5612082,71.26809879,755.0261558,59.77088203
314.6679969,71.29943378,755.2848504,59.79205482
314.778484,71.33074736,755.5500194,59.8157281
314.88259,71.35850456,755.7998738,59.8349741
314.9981512,71.38700971,756.0772207,59.85712276
315.1098374,71.41300769,756.3428659,59.87901968
315.2205905,71.43989829,756.611075,59.9002101
315.3316425,71.46799278,756.8775998,59.92443806
315.4333644,71.49387683,757.1217324,59.94569192
315.5520581,71.52292778,757.4065973,59.96642193
315.6584491,71.54739764,757.6619357,59.98628785
315.7652246,71.5723608,757.9181969,60.01322706
315.8750219,71.59900855,758.1793087,60.03559176
315.9847798,71.62606976,758.4427255,60.05645181
316.0885998,71.65171623,758.6942974,60.07892344
316.2054084,71.67866537,758.974638,60.10011619
316.31826,71.70492473,759.2454818,60.1222622
316.435297,71.73301588,759.5263706,60.14523163
316.5497189,71.75936517,759.8009832,60.16386881
316.654188,71.78311982,760.051709,60.19049916
316.7700733,71.80388137,760.3274004,60.2122764
316.8680225,71.82182533,760.5649118,60.23328014
316.9775991,71.84403025,760.8255226,60.2553878
317.1022872,71.87214843,761.1271471,60.28070421
317.2091243,71.89568424,761.3835562,60.29982789
317.3269101,71.92046467,761.6662421,60.32198389
317.4437901,71.94560618,761.9467541,60.34412421
317.5571728,71.97198172,762.2188726,60.36604758
317.6789799,71.99979687,762.5112096,60.3884087
317.7888037,72.02417951,762.7747867,60.41086029
317.9026867,72.05005919,763.0456601,60.43178636
318.0133667,72.07616242,763.3137379,60.45165019
318.1265125,72.10286896,763.5852878,60.47626174
318.2359454,72.12658718,763.8479268,60.49804384
318.3426836,72.14663604,764.1040985,60.51997544
318.4662329,72.16904369,764.4006168,60.54000533
318.578059,72.18600574,764.6689994,60.56215491
318.6908006,72.19679659,764.9371366,60.58108832
318.8015105,72.21308179,765.205283,60.60332322
318.9143501,72.23452266,765.4760981,60.6252526
319.0518319,72.25934644,765.8060544,60.64954244
319.1518017,72.27752193,766.0435793,60.67302241
319.286449,72.30372132,766.3313323,60.69783197
319.405688,72.33783191,766.655309,60.71748882
319.5262574,72.37180971,766.9446756,60.74139935
319.6474769,72.40544726,767.2356024,60.76291614
319.7840657,72.44372673,767.5634155,60.78280387
319.8951092,72.47740019,767.8299199,60.80537493
320.0117343,72.51531814,768.1098202,60.82670418
320.1277539,72.55476326,768.3882672,60.85029501
320.2414706,72.59183415,768.6611873,60.87204729
320.3551638,72.62929825,768.934051,60.89702403
320.4710085,72.66879785,769.2120782,60.91953076
320.5732684,72.70360253,769.457502,60.94035535
320.6852728,72.74118189,769.7263126,60.96075961
320.7940766,72.77468509,769.9874417,60.98270869
320.9149202,72.81015621,770.2774663,61.00504176
321.0357222,72.84490204,770.5673911,61.02656208
321.1395187,72.87367468,770.8165027,61.0485157
321.2452455,72.90115425,771.070247,61.07104858
321.3550094,72.92970536,771.3336804,61.09360743
321.465727,72.95917371,771.5994026,61.11511836
321.5852675,72.98978374,771.8862998,61.13565917
321.7060687,73.02060228,772.1762227,61.16063204
321.8248976,73.0482465,772.4590104,61.18259974
321.9461585,73.07685481,772.7524382,61.2028597
322.0644695,73.10745967,773.0363846,61.22554895
322.1773172,73.13564446,773.3072191,61.24882806
322.273941,73.16004486,773.5391162,61.27316968
322.4075436,73.19643681,773.8597625,61.29688267
322.507551,73.22583831,774.0997802,61.31762157
322.6180432,73.26011268,774.3649615,61.33809185
322.729927,73.29381432,774.6334826,61.36021205
322.8348738,73.32505131,774.885355,61.38079931
322.95955,73.36354205,775.1845778,61.40353287
323.0854108,73.40382161,775.4866438,61.42623564
323.2027304,73.43964827,775.7682108,61.4494698
323.3224591,73.47510708,776.0555597,61.470464
323.4403283,73.50932889,776.3384458,61.49210269
323.5481421,73.53948036,776.5947869,61.51111006
323.6628796,73.56932766,776.8725689,61.53445031
323.7756119,73.596514,777.1431264,61.56008097
323.8914249,73.62234597,777.4210776,61.58072499
323.9936365,73.64356932,777.6663854,61.60573927
324.1096835,73.66167261,777.9448982,61.62936847
324.2215553,73.67489151,778.2133906,61.65339504
324.325276,73.68474975,778.4623202,61.67553406
324.4480654,73.69753661,778.7570148,61.69723161
324.5548362,73.70976228,779.011603,61.71786191
324.6696498,73.72402462,779.2888174,61.73851279
324.7786251,73.74016529,779.5479605,61.76290052
324.8882111,73.7593876,779.8133645,61.78714318
325.0025111,73.78110598,780.0876845,61.81183385
325.1155239,73.8060973,780.3589152,61.83189366
325.2310949,73.8348049,780.6338582,61.85423318
325.3441513,73.86673979,780.907621,61.87674368
325.4577881,73.89998059,781.1779476,61.89961169
325.5609807,73.93064872,781.4280115,61.92397458
325.6754479,73.96686633,781.7027328,61.94416943
325.7813441,74.00239061,781.9568837,61.96485737
325.8910293,74.04098372,782.2201282,61.98699155
325.9944341,74.07688374,782.4682997,62.00968723
326.1090625,74.11511008,782.7434078,62.03308363
326.2123655,74.15087134,782.991335,62.0599421
326.3328681,74.19238279,783.2805413,62.07979077
326.4396479,74.22807834,783.5368128,62.10440593
326.545149,74.26163244,783.7900154,62.1261608
326.6521806,74.29382141,784.0468913,62.1478451
326.7592742,74.32653518,784.3039159,62.16902477
326.8677586,74.3588707,784.5642785,62.19231699
326.9776089,74.38866632,784.8279192,62.21423479
327.0953669,74.42215117,785.1105384,62.23656222
327.1950596,74.44835542,785.3498009,62.25736555
327.3118854,74.47906145,785.6301828,62.27893577
327.4177132,74.50804287,785.8841695,62.2986953
327.5291278,74.54103061,786.1515646,62.32072586
327.640891,74.5763918,786.4173946,62.34243925
327.7511022,74.6095351,786.6843031,62.36288911
327.864458,74.64189605,786.956357,62.38484546
327.9732695,74.67421731,787.2175046,62.40544638
328.0830351,74.70777647,787.4809421,62.42777475
328.1815313,74.73867112,787.717333,62.44712023
328.2946334,74.77237882,787.988778,62.46902289
328.4014294,74.80280325,788.2450884,62.49161061
328.5112853,74.83447888,788.5087426,62.51379327
328.615367,74.86497,788.7585386,62.53540775
328.7248281,74.89742833,789.0212453,62.55712458
328.8414174,74.93165017,789.3010596,62.57791842
328.9570782,74.96519369,789.5786455,62.6042352
329.0737008,74.99695878,789.8561369,62.6266959
329.188591,75.03061288,790.1342762,62.64776637
329.3044934,75.06688085,790.412442,62.67003451
329.4151408,75.10345411,790.6779958,62.69065732
329.5289952,75.14040207,790.9512463,62.71152742
329.6358674,75.17298635,791.2077396,62.731904
329.7442743,75.20708059,791.4655135,62.75338645
329.853014,75.24277065,791.7288914,62.77464184
329.9748583,75.28190353,792.0189158,62.79600667
330.0936811,75.31787201,792.3064925,62.816247
330.1953731,75.34873125,792.5505533,62.83502075
330.3152373,75.38501491,792.8382274,62.85628187
330.416216,75.41442819,793.0805762,62.87709157
330.5330729,75.4464295,793.3610328,62.90114981
330.6312804,75.47088573,793.5967308,62.92063591
330.7618098,75.50043424,793.9100014,62.94218564
330.8817728,75.52449089,794.1979126,62.96241054
330.9966886,75.54606881,794.4737105,62.9845233
331.1125505,75.56793472,794.751779,63.00391178
331.2141458,75.5883589,794.9956078,63.02465457
331.3182257,75.60966564,795.2453995,63.04654411
331.4368348,75.63355957,795.5300614,63.06828926
331.5372814,75.65156006,795.7711332,63.09145925
331.6529538,75.67357337,796.048747,63.11255236
331.76785,75.69702015,796.3244978,63.13585174
331.8660664,75.71695731,796.5602172,63.15550115
331.9793683,75.73905055,796.8297389,63.18193921
332.0901291,75.76014732,797.0955535,63.20333277
332.2042046,75.78266718,797.3717489,63.22773639
332.316797,75.80520793,797.6419706,63.24949092
332.4204758,75.82442401,797.8907998,63.27573416
332.5342284,75.84702675,798.163806,63.29560316
332.644207,75.87228842,798.4277546,63.31657815
332.7548365,75.90059562,798.6932654,63.33951678
332.8674097,75.9318814,798.9634411,63.36259765
332.9811349,75.96465918,799.233985,63.38318483
333.0929939,75.9941082,799.5048432,63.40519418
333.199698,76.02384436,799.760933,63.42744626
333.3064418,76.05586808,800.0171182,63.45140486
333.419331,76.09176544,800.2856515,63.47172215
333.5253016,76.127111,800.5423817,63.49362961
333.6472587,76.16544335,800.8350787,63.5130487
333.768391,76.20486073,801.1257962,63.53430226
333.8721305,76.23955413,801.374771,63.55894251
333.9898873,76.2777912,801.6573874,63.57945219
334.0870016,76.30720927,801.8904617,63.60406574
334.2037966,76.34041554,802.1707697,63.62506057
334.3052709,76.36909384,802.414308,63.64511069
334.4219161,76.40173449,802.6942565,63.66443146
334.5248111,76.43119865,802.9412045,63.68482145
334.6425935,76.46446742,803.2238822,63.70544516
334.7544054,76.49781937,803.4922308,63.72621588
334.8522344,76.52646028,803.7270204,63.74699844
334.9650753,76.55692547,803.9978386,63.76898722
335.0854518,76.59153151,804.2867422,63.79110887
335.1993631,76.6273284,804.5601293,63.81282795
335.3159297,76.66612922,804.8398891,63.83324384
335.4293085,76.70348727,805.1119982,63.85407441
335.5405667,76.73706685,805.3790179,63.87467235
335.64846,76.77087118,805.6379618,63.89512869
335.7711467,76.81034664,805.9324099,63.9175719
335.8669841,76.84180532,806.1624197,63.93673702
335.9753898,76.87633786,806.4225934,63.96074724
336.0969655,76.91225508,806.714375,63.98091644
336.2070117,76.9447743,806.9784859,64.00169174
336.3137833,76.97642908,807.2347378,64.02235258
336.4235981,77.00647923,807.4982933,64.04296267
336.5393795,77.03833988,807.773767,64.06433528
336.6513244,77.06506372,808.0448364,64.08473492
336.7619052,77.09038095,808.3078265,64.10538575
336.8874756,77.12303147,808.6115993,64.12617542
336.9981555,77.15044187,808.877231,64.1500352
337.1110212,77.17495575,809.1481087,64.17135577
337.2247708,77.19779778,809.4211078,64.19729145
337.3544886,77.22501781,809.7324305,64.21830059
337.4841122,77.25218357,810.0435271,64.23872979
337.5913025,77.27395024,810.3007838,64.25992574
337.7147329,77.29490124,810.5970168,64.27995595
337.8244742,77.31538327,810.8603959,64.30341658
337.9332562,77.33832717,811.1214727,64.32260044
338.0500482,77.36589986,811.4017735,64.34594513
338.1577987,77.39055755,811.6603747,64.36616689
338.265722,77.41660894,811.9193906,64.38643874
338.3693598,77.44293747,812.1681214,64.41047087
338.4750721,77.47058519,812.4218309,64.43105908
338.5918811,77.50101082,812.7021725,64.45695565
338.6977235,77.52581019,812.9561942,64.47912624
338.8091907,77.55257748,813.2237155,64.49949824
338.9120185,77.57776509,813.4705022,64.52430734
339.0309299,77.60511301,813.7558896,64.54495181
339.1456846,77.6289019,814.0313009,64.56947362
339.2453503,77.6478717,814.2704986,64.5880361
339.3521288,77.66881785,814.5243653,64.61267112
339.4699642,77.68943422,814.8095719,64.6323273
339.573534,77.70678374,815.0581394,64.65573508
339.7002291,77.72869511,815.3622077,64.67654376
339.8239648,77.75360862,815.6591734,64.69754435
339.9298127,77.7734506,815.9132083,64.72160041
340.0536558,77.79725368,816.2104318,64.74220332
340.1763468,77.8207756,816.5048902,64.76428756
340.2760772,77.84021174,816.7442431,64.78547717
340.4112979,77.86749,817.0663702,64.80763153
340.510705,77.88736274,817.3073498,64.82823812
340.6265582,77.91090313,817.5829968,64.84941253
340.7390099,77.93453803,817.8528809,64.87023002
340.8508103,77.95946351,818.1236026,64.89216221
340.9676288,77.9805276,818.403967,64.91291755
341.0833627,78.0001908,818.6817283,64.93353267
341.1792788,78.01873632,818.911927,64.95852
341.2948511,78.04269,819.1893005,64.97931784
341.4106522,78.0662318,819.4672231,64.99977091
341.5104347,78.08814217,819.7067011,65.02517061
341.6199506,78.11083311,819.9695393,65.04930382
341.7287159,78.13604606,820.230576,65.06989925
341.8536273,78.16578387,820.5303634,65.09374218
341.9744593,78.19292398,820.8179582,65.11455922
342.097258,78.2194564,821.115077,65.13606035
342.1948916,78.23921054,821.3493977,65.15656011
342.3116502,78.26337494,821.6296183,65.17926507
342.420495,78.28598359,821.8908458,65.19862422
342.5219997,78.30539972,822.1344571,65.22077462
342.6347679,78.32748885,822.4051008,65.24163799
342.7525276,78.35316168,822.6877241,65.26282856
342.8803329,78.37971889,822.9944568,65.2868751
342.9901528,78.40423779,823.2580246,65.30748236
343.1156338,78.43561157,823.559179,65.3316414
343.2463968,78.47179357,823.8706085,65.35641916
343.3559721,78.50135047,824.1359909,65.37705367
343.4690674,78.52337169,824.4074196,65.39747547
343.5860112,78.54539291,824.685685,65.42242155
343.6965367,78.56493779,824.9533459,65.44308673
343.8132196,78.58377693,825.2333849,65.4640657
343.9155296,78.59963191,825.4789289,65.4830598
344.0270152,78.61690123,825.7464943,65.50382611
344.1414392,78.63538189,826.0211119,65.5239698
344.2543344,78.65419937,826.2920604,65.54669638
344.3649832,78.6742761,826.5576175,65.56527127
344.4650736,78.69118923,826.7978345,65.5890466
344.5745206,78.70889079,827.0605073,65.60972492
344.6933447,78.73296079,827.3432825,65.63085843
344.815493,78.76147145,827.638841,65.65186326
344.9179441,78.78740079,827.8847237,65.67360601
